TemplateId,Name,FuncType,Desc,FuncDesc,Icon,FuncIcon,Type,Class,MaxLevel,CanOpenManageOutTaiwu,Width,Color,BaseBuildCost,RemoveGetResourcePercent,MoveBuildCostResourceRate,CollectResourcePercent,BuildingCoreItem,DependBuildings,ExpandBuildings,RequireLifeSkillType,RequireCombatSkillType,RequirePersonalityType,LeaderName,MemberName,RecruitLifeSkillsAdjust,RecruitCombatSkillsAdjust,OperationTotalProgress,MaxDurability,BaseMaintenanceCost,BaseRepairCost,MustMaintenance,IsUnique,DestoryType,AddReadingLifeSkillBookEfficiency,ReduceCombatSkillCost,AddCombatSkillBreakout,AddLifeSkillAttainment,AddReadingLifeSkillBookFlash,CanMakeItem,UpgradeMakeItem,ReduceMakeRequirementLifeSkillType,VillagerRoleTemplateIds,IsShop,NeedLeader,NeedShopProgress,IsCollectResourceBuilding,ShowResourceStoreLocation,ShowItemStoreLocation,ShowItemLocationAsResourceLocation,MaxProduceValue,RequireCulture,RequireSafety,SuccesEvent,FailEvent,IdleEvent,SpecialEvent,MerchantId,ExpandInfos,EffectDesc,BelongOrganization,BuildingAreaLevelBack,BuildingAreaLevelInfoBackendPattern,ArtisanOrderAvailable,AvailableOnLoading,AvailableOrganization,ApprovingRate
169,绣楼,Reading,绣楼规模不大，但有精致的花园和典雅的陈设。是织锦、刺绣、设计图样以及钻研绣法之处。,"<color=#pinkyellow>可制造、修理、精制织锦制品。
可提高此定居点影响范围内的人物在研读「织锦」书籍时的效率。
多个绣楼的效果不会叠加。
可派遣匠人作为主事，带领伙计研习「织锦」。</color>",SectSpecial/1019_xiulou,,Building,Weaving,1,True,2,,[0; 500; 0; 0; 2500; 0; 0; 0],50,50,[0; 0; 0; 0; 0; 0; 0],-1,[],[170; 171; 172; 173; 174; 175; 176; 177; 178],10,-1,4,主事,伙计,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[500; 500],20,[ResourceInfo{ResourceType: 4; ResourceCount: 10}],250,False,False,0,10,-1,-1,-1,-1,True,False,-1,[1],True,True,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,[127],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],True,0,[],0
170,布庄,Money,布庄除了贩卖成品的布料绸缎，同时也会替人量体裁衣，缝制和修补各类大大小小的纺织品。,"<color=#pinkyellow>建造在「绣楼」旁边的扩展建筑，需派遣村民经营。
以贩卖织锦制品赚取「银钱」为主。
可派遣匠人作为主事，带领伙计经营并研习「织锦」。</color>",SectSpecial/3102_buzhuang,Func_GetMoney1,Building,Weaving,1,False,1,212b3c,[0; 1500; 0; 1000; 2500; 0; 0; 0],50,50,[0; 0; 0; 0; 0; 0; 0],-1,[169],[],10,-1,4,主事,伙计,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[500; 500],10,[ResourceInfo{ResourceType: 4; ResourceCount: 20}],500,False,False,0,-1,-1,-1,-1,-1,False,False,-1,[1],True,True,True,False,True,True,True,800,0,50,[128],[133],-1,[],-1,[139],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
171,织造坊,People,织造坊分为织、染两个区域。织造区有织工十二人，负责纺织和制作毛皮织物；染制区有染工二十六人，负责为织物漂白或染色。,"<color=#pinkyellow>以「织机染料」为心材，建造在「绣楼」旁边的扩展建筑，需派遣村民经营。
可发现在「织锦」方面具备卓越资质的人才。此建筑人物总「织锦」造诣越高，可招募到的人才的资质就越高。
可派遣匠人作为主事，带领伙计经营并研习「织锦」。</color>",SectSpecial/3103_zhizaofang,Func_GetVillager,Building,Weaving,1,False,1,212b3c,[0; 2500; 0; 1500; 5000; 0; 5000; 2500],50,50,[0; 0; 0; 0; 0; 0; 0],195,[169],[],10,-1,4,主事,伙计,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; 12; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[750; 750],10,[ResourceInfo{ResourceType: 7; ResourceCount: 50}],2500,False,False,0,-1,-1,-1,-1,-1,False,False,-1,[1],True,True,True,False,False,False,False,4800,0,0,[129],[134],-1,[],-1,[178],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
172,锦绣阁,Authority,展示精美的织物和纹锦的华丽阁楼。其时无论贫富，最重视女子的绣工，锦绣阁往往便化身红娘，以锦绣为媒，为才子佳人牵线搭桥。,"<color=#pinkyellow>建造在「绣楼」旁边的扩展建筑，需派遣村民经营。
以贩卖织锦制品获取「威望」为主。
可派遣匠人作为主事，带领伙计经营并研习「织锦」。</color>",SectSpecial/3104_jinxiuge,Func_GetAuthority1,Building,Weaving,1,False,1,212b3c,[0; 1500; 0; 500; 5000; 0; 15000; 0],50,50,[0; 0; 0; 0; 0; 0; 0],-1,[169],[],10,-1,4,主事,伙计,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[750; 750],10,[ResourceInfo{ResourceType: 4; ResourceCount: 100}],1000,False,False,0,-1,-1,-1,-1,-1,False,False,-1,[1],True,True,True,False,False,False,False,1600,0,50,[130],[135],-1,[],-1,[166],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
173,缀星阁,Qualification,缀星阁乃是修饰锦绣的场所。所谓“缀星”，是指在织物上镶嵌、点缀各种名贵的宝石、珠玉等。经过修饰的织物星光点点，熠熠生辉。,"<color=#pinkyellow>建造在「绣楼」旁边的扩展建筑，需与「宝石」相邻。
可提高此定居点影响范围内的人物在研习「织锦」时资质增长的几率。</color>",SectSpecial/3105_zhuixingge,Func_LiveSkill10,Building,Weaving,1,False,1,212b3c,[0; 2000; 0; 1000; 5000; 0; 0; 1000],50,50,[0; 0; 0; 0; 0; 0; 0],-1,[169; 8],[],10,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[750; 750],10,[ResourceInfo{ResourceType: 4; ResourceCount: 20}],500,False,True,0,-1,-1,-1,-1,10,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,[196],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
174,蛇骨绫机,Attainment,蛇骨绫机共有八十综六蹑，构造无比巧妙，效率远高于寻常绫机。玄蛇骨韧性极高，可以完成寻常绫机绝无可能完成的织造技法。,"<color=#pinkyellow>以「玄蛇细骨」为心材，建造在「绣楼」旁边的扩展建筑，需与「玄蛇窟」相邻。
可增加此定居点影响范围内人物的「织锦」造诣。</color>",SectSpecial/3106_shegulingji,Func_LiveSkill10,Building,Weaving,1,False,1,212b3c,[0; 5000; 0; 2500; 12500; 0; 0; 5000],50,50,[0; 0; 0; 0; 0; 0; 0],196,[169; 16],[],10,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[750; 750],10,[ResourceInfo{ResourceType: 4; ResourceCount: 100}],2500,False,True,0,-1,-1,-1,10,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,[212],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
175,百花瀑,Material,百花瀑是一座高低错落的人工瀑布，盛满用百花浸泡而成的池水。以百花露洗涤过的废旧毛皮丝线，立刻焕然一新，明媚动人。,"<color=#pinkyellow>以「百花种子」为心材，建造在「绣楼」旁边的扩展建筑，需与「花谷」相邻，需派遣村民经营。
可收获「织锦」用的植物织物。
可派遣匠人作为主事，带领伙计经营并研习「织锦」。</color>",SectSpecial/3107_baihuapu,Func_GetMoreItem,Building,Weaving,1,False,1,212b3c,[0; 10000; 0; 5000; 20000; 0; 0; 7500],50,50,[0; 0; 0; 0; 0; 0; 0],197,[169; 7],[],10,-1,4,主事,伙计,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[1500; 1500],10,[ResourceInfo{ResourceType: 4; ResourceCount: 100}],5000,False,False,0,-1,-1,-1,-1,-1,False,False,-1,[1],True,True,True,False,True,True,False,1600,0,0,[131],[136],-1,[],-1,[235],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
176,奇珍园,Material,在灵秀之地围起的一座天然园林。园中养殖着各类名花奇虫，可取稀有织物；饲育着各类仙禽异兽，可取珍贵毛皮。,"<color=#pinkyellow>以「奇珍胎卵」为心材，建造在「绣楼」旁边的扩展建筑，需与「花谷」相邻，需派遣村民经营。
可收获「织锦」用的毛皮织物。
可派遣匠人作为主事，带领伙计经营并研习「织锦」。</color>",SectSpecial/3108_qizhenyuan,Func_GetBetterItem,Building,Weaving,1,False,1,212b3c,[0; 10000; 0; 5000; 20000; 0; 0; 7500],50,50,[0; 0; 0; 0; 0; 0; 0],198,[169; 7],[],10,-1,4,主事,伙计,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[1500; 1500],10,[ResourceInfo{ResourceType: 4; ResourceCount: 100}],5000,False,False,0,-1,-1,-1,-1,-1,False,False,-1,[1],True,True,True,False,True,True,False,1600,0,0,[132],[137],-1,[],-1,[236],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
177,彩桑园,Make,彩桑园中饲养着一种十分珍稀，能够吐出彩色丝线的彩蚕。彩蚕丝色泽温和，触感柔腻，任何织物若能混入一二，立刻便生光彩。,"<color=#pinkyellow>以「十二色彩蚕」为心材，建造在「绣楼」旁边的扩展建筑。
可使其相邻的「绣楼」制造出品质更好的织锦制品。</color>",SectSpecial/3109_caisangyuan,Func_MakeBetterItem,Building,Weaving,1,False,1,212b3c,[0; 15000; 0; 10000; 55000; 0; 0; 35000],50,50,[0; 0; 0; 0; 0; 0; 0],199,[169],[],10,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[1500; 1500],10,[ResourceInfo{ResourceType: 4; ResourceCount: 200}],15000,False,True,0,-1,-1,-1,-1,-1,False,True,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,,,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
178,神彩梭,Make,神彩梭以散发着奇香的草木和晶石片制造而成，具有磁力，可以将任何丝线接续起来，化为一体，功效无比神异。,"<color=#pinkyellow>以「神彩晶磁」为心材，建造在「绣楼」旁边的扩展建筑，需与「奇香原」相邻。
使用依赖的「绣楼」进行制造、修理、精制、代制织锦产物时，可降低对「织锦」造诣的要求。</color>",SectSpecial/3110_shencaisuo,Func_ReduceRequirement,Building,Weaving,1,False,1,212b3c,[0; 7500; 0; 2500; 25000; 0; 25000; 15000],50,50,[0; 0; 0; 0; 0; 0; 0],200,[169; 17],[],10,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[1500; 1500],10,[ResourceInfo{ResourceType: 4; ResourceCount: 100}],5000,False,True,0,-1,-1,-1,-1,-1,False,False,10,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,[222],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
179,巧匠屋,Reading,以加工宝石，玉器为主，摆满了复杂工具的房间。宝石加工是极其精密繁杂的工作，需要借助大量精巧的工具才能完成。,"<color=#pinkyellow>可制造、修理、精制玉石制品。
可提高此定居点影响范围内的人物在研读「巧匠」书籍时的效率。
多个巧匠屋的效果不会叠加。
可派遣匠人作为主事，带领伙计研习「巧匠」。</color>",SectSpecial/1020_qiaojiangwu,,Building,Jade,1,True,2,,[0; 0; 500; 2500; 0; 0; 0; 0],50,50,[0; 0; 0; 0; 0; 0; 0],-1,[],[180; 181; 182; 183; 184; 185; 186; 187; 188],11,-1,4,主事,伙计,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[500; 500],20,[ResourceInfo{ResourceType: 3; ResourceCount: 10}],250,False,False,0,11,-1,-1,-1,-1,True,False,-1,[1],True,True,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,[128],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],True,0,[],0
180,珠宝铺,Money,珠宝铺除了买卖各类价值不菲的珠宝首饰和玉器玩物，也常替人修理和再造各种破损的珍品宝物。,"<color=#pinkyellow>建造在「巧匠屋」旁边的扩展建筑，需派遣村民经营。
以贩卖玉石制品赚取「银钱」为主。
可派遣匠人作为主事，带领伙计经营并研习「巧匠」。</color>",SectSpecial/3202_zhubaopu,Func_GetMoney1,Building,Jade,1,False,1,624166,[0; 0; 1500; 2500; 1000; 0; 0; 0],50,50,[0; 0; 0; 0; 0; 0; 0],-1,[179],[],11,-1,4,主事,伙计,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[500; 500],10,[ResourceInfo{ResourceType: 3; ResourceCount: 20}],500,False,False,0,-1,-1,-1,-1,-1,False,False,-1,[1],True,True,True,False,True,True,True,800,0,50,[138],[143],-1,[],-1,[140],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
181,毛石坊,People,毛石坊露天而建，储存有大量的石料。石匠们只需花费极少的本钱，便能选取到所需的毛石，因此，眼光独到，技艺超群的匠人往往能够一本万利、名利双收。,"<color=#pinkyellow>以「三山毛石」为心材，建造在「巧匠屋」旁边的扩展建筑，需派遣村民经营。
可发现在「巧匠」方面具备卓越资质的人才。此建筑人物总「巧匠」造诣越高，可招募到的人才的资质就越高。
可派遣匠人作为主事，带领伙计经营并研习「巧匠」。</color>",SectSpecial/3203_maoshifang,Func_GetVillager,Building,Jade,1,False,1,624166,[0; 0; 2500; 5000; 1500; 0; 5000; 2500],50,50,[0; 0; 0; 0; 0; 0; 0],201,[179],[],11,-1,4,主事,伙计,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; 12; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[750; 750],10,[ResourceInfo{ResourceType: 7; ResourceCount: 50}],2500,False,False,0,-1,-1,-1,-1,-1,False,False,-1,[1],True,True,True,False,False,False,False,4800,0,0,[139],[144],-1,[],-1,[179],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
182,琳琅阁,Authority,琳琅阁珍藏有众多的古玩宝物，虽然偶尔会公开竞价，价高者可得其一二，但大多数时候，只接受“以宝易宝”。,"<color=#pinkyellow>建造在「巧匠屋」旁边的扩展建筑，需派遣村民经营。
以贩卖玉石制品获取「威望」为主。
可派遣匠人作为主事，带领伙计经营并研习「巧匠」。</color>",SectSpecial/3204_linlangge,Func_GetAuthority1,Building,Jade,1,False,1,624166,[0; 0; 1500; 5000; 500; 0; 15000; 0],50,50,[0; 0; 0; 0; 0; 0; 0],-1,[179],[],11,-1,4,主事,伙计,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[750; 750],10,[ResourceInfo{ResourceType: 3; ResourceCount: 100}],1000,False,False,0,-1,-1,-1,-1,-1,False,False,-1,[1],True,True,True,False,False,False,False,1600,0,50,[140],[145],-1,[],-1,[167],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
183,攻玉楼,Qualification,以各种不同硬度的金石工具来琢磨宝石和美玉，可以帮助工匠更好地了解其性质。,"<color=#pinkyellow>建造在「巧匠屋」旁边的扩展建筑，需与「石山」相邻。
可提高此定居点影响范围内的人物在研习「巧匠」时资质增长的几率。</color>",SectSpecial/3205_gongyulou,Func_LiveSkill11,Building,Jade,1,False,1,624166,[0; 0; 2000; 5000; 1000; 0; 0; 1000],50,50,[0; 0; 0; 0; 0; 0; 0],-1,[179; 2],[],11,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[750; 750],10,[ResourceInfo{ResourceType: 3; ResourceCount: 20}],500,False,True,0,-1,-1,-1,-1,11,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,[197],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
184,赤血镜,Attainment,赤血镜是以巨大的红色晶石，建造在火池之上的珍奇器具。当镜上闪耀红光时，便可以照见石胚内部，察见宝石之优劣。,"<color=#pinkyellow>以「火池红晶」为心材，建造在「巧匠屋」旁边的扩展建筑，需与「火池」相邻。
可增加此定居点影响范围内人物的「巧匠」造诣。</color>",SectSpecial/3206_chixuejing,Func_LiveSkill11,Building,Jade,1,False,1,624166,[0; 0; 5000; 12500; 2500; 0; 0; 5000],50,50,[0; 0; 0; 0; 0; 0; 0],202,[179; 11],[],11,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[750; 750],10,[ResourceInfo{ResourceType: 3; ResourceCount: 100}],2500,False,True,0,-1,-1,-1,11,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,[213],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
185,浣宝池,Material,浣宝池中并不蓄水，而是填以特殊泥砂。将小块石胚埋入池中，数十天后，石衣便会剥落，显出石胚中晶莹闪烁的宝石。,"<color=#pinkyellow>以「浣宝砂」为心材，建造在「巧匠屋」旁边的扩展建筑，需与「宝石」相邻，需派遣村民经营。
可收获「巧匠」用的玉质材料。
可派遣匠人作为主事，带领伙计经营并研习「巧匠」。</color>",SectSpecial/3207_huanbichi,Func_GetMoreItem,Building,Jade,1,False,1,624166,[0; 0; 10000; 20000; 5000; 0; 0; 7500],50,50,[0; 0; 0; 0; 0; 0; 0],203,[179; 8],[],11,-1,4,主事,伙计,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[1500; 1500],10,[ResourceInfo{ResourceType: 3; ResourceCount: 100}],5000,False,False,0,-1,-1,-1,-1,-1,False,False,-1,[1],True,True,True,False,True,True,False,1600,0,0,[141],[146],-1,[],-1,[237],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
186,金刚解玉台,Material,以金刚石所制成的解石台，也称金刚锯。金刚锯的硬度极高，可以用来切割任何刀枪不入、水火不侵的顽石。,"<color=#pinkyellow>以「金刚锯」为心材，建造在「巧匠屋」旁边的扩展建筑，需与「宝石」相邻，需派遣村民经营。
可收获「巧匠」用的石质材料。
可派遣匠人作为主事，带领伙计经营并研习「巧匠」。</color>",SectSpecial/3208_jingangjieyutai,Func_GetBetterItem,Building,Jade,1,False,1,624166,[0; 0; 10000; 20000; 5000; 0; 0; 7500],50,50,[0; 0; 0; 0; 0; 0; 0],204,[179; 8],[],11,-1,4,主事,伙计,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[1500; 1500],10,[ResourceInfo{ResourceType: 3; ResourceCount: 100}],5000,False,False,0,-1,-1,-1,-1,-1,False,False,-1,[1],True,True,True,False,True,True,False,1600,0,0,[142],[147],-1,[],-1,[238],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
187,玲珑台,Make,玲珑台由名匠设计，构造和功用极尽巧妙，可以分毫不差地磨解、加工那些细如蚊蝇的宝石和美玉。,"<color=#pinkyellow>以「玲珑八宝」为心材，建造在「巧匠屋」旁边的扩展建筑。
可使其相邻的「巧匠屋」制造出品质更好的玉石制品。</color>",SectSpecial/3209_linglongtai,Func_MakeBetterItem,Building,Jade,1,False,1,624166,[0; 0; 15000; 55000; 10000; 0; 0; 35000],50,50,[0; 0; 0; 0; 0; 0; 0],205,[179],[],11,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[1500; 1500],10,[ResourceInfo{ResourceType: 3; ResourceCount: 200}],15000,False,True,0,-1,-1,-1,-1,-1,False,True,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,,,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
188,神光璧,Make,神光璧高六尺，以地脉中的千年晶石打造而成，也称“玉母”。乃是可以激发宝石和美玉自身灵性的宝物。,"<color=#pinkyellow>以「千年玉母」为心材，建造在「巧匠屋」旁边的扩展建筑，需与「灵脉」相邻。
使用依赖的「巧匠屋」进行制造、修理、精制、代制玉石制品时，可降低对「巧匠」造诣的要求。</color>",SectSpecial/3210_shenguangbi,Func_ReduceRequirement,Building,Jade,1,False,1,624166,[0; 0; 7500; 25000; 2500; 0; 25000; 15000],50,50,[0; 0; 0; 0; 0; 0; 0],206,[179; 19],[],11,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[1500; 1500],10,[ResourceInfo{ResourceType: 3; ResourceCount: 100}],5000,False,True,0,-1,-1,-1,-1,-1,False,False,11,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,[223],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
